cad0,cad1,cad2,cad3,cad4,cad5,cad6,cad7,cad8,cad9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,y
0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,79
0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,-2
1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,121
0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,77
1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,46
1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,5
0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,91
0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,59
1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-31
0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,58
1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,-90
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,23
1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,84
0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,-32
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,16
1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,-35
1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,171
1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,17
0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,-88
0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,52
0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,32
1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,35
0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,169
0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,-117
1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,96
1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,-90
1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-60
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,167
1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,105
1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,98
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,-53
0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,11
0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,54
1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,-29
0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,-37
0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,205
1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,-113
0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,-48
0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,164
1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,-3
0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,56
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,143
1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,-18
0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,-159
1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,-92
0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,-189
0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,173
1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,55
0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,-95
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-106
1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,59
0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,91
1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,-3
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,-64
1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,-48
1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,82
1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-61
1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,-130
1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,135
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,-192
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,214
1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,-34
0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,-114
1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,125
0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,-50
1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,-88
0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,31
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,-28
1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,-148
0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,-148
0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,115
1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,69
1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,71
1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,-9
1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,-95
1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,15
1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,-7
1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,114
1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,85
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,102
0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,21
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5
1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,-16
1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,61
1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,-30
0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,49
1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,108
1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,184
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,-109
0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,-16
1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,-98
1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,99
1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,195
1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,-30
1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,-12
0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,-133
0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,45
1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,-93
1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,57
1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,28
1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,-23
1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,-89
0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,-98
0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,162
1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,88
1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,-41
1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,-75
0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,63
0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,-52
1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,45
1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,-23
1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,56
1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,56
0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,91
0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,-132
0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,114
0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,63
1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,-36
1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,93
1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-105
1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,88
1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,-126
1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,92
0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-212
0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,134
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-108
1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-22
0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,-36
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,-189
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,-220
0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,-95
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,-96
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,-92
1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,-37
0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,-91
1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,83
1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,21
1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,8
1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,-50
0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,128
1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,-216
1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,-20
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,-2
0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,-35
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,-50
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,-134
1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,154
0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,-60
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,-49
1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-91
0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,-43
1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,7
0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,81
1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,107
0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,-39
1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,-149
1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,-118
0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,-40
0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,-22
0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,164
0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,17
0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,26
1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,-97
0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,-17
1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,7
0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,73
0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,-54
0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,87
1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,-83
1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,-84
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,106
1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,-23
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,-21
1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,-31
1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,-100
1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,147
1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,75
0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,33
0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,53
1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,-21
1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,-16
0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,39
1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,74
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,-3
1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,-315
0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,26
1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,181
1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,134
1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,-89
1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,-66
0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,65
1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,-19
1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,-33
1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,-130
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,11
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,21
1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-131
0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,-17
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,148
1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,155
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,-150
0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,-75
1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,-22
0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,96
1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,63
1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,-17
1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,-52
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,-1
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,118
1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,106
1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,-11
0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,112
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,33
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,18
1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,53
0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,-2
0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,118
0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,87
0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,97
1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,103
1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,59
1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,153
0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,-134
1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,82
0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,-8
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-26
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,-98
1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,209
1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,-14
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-294
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,193
1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,-2
0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,-99
1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,24
1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,109
1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,47
0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,-188
0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,145
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-126
1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,-203
1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,117
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,7
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,-64
0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,-12
0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,-12
0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,72
0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,58
0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,39
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,-22
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,-116
0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,147
1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-60
0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,2
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,-14
1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,-70
1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,-37
1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,91
1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,-167
1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,123
0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,183
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,22
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,-179
0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-102
1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,139
1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,43
0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,-91
0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,-61
0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,39
1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,104
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,-332
1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,106
0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,104
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,38
1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,152
1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,-38
0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,-17
0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,185
0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,-28
0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,-5
0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,142
0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,-26
1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,-41
1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-130
1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,36
0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,113
1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,-79
0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,-9
0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,35
1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,-18
0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,-131
1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,104
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,52
1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,66
0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,-61
1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,52
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,72
0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,-16
1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,101
0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,73
1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,55
1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,167
0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,-45
1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,188
1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,68
1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,28
1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,136
0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,107
1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,-48
1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,34
1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,116
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,-118
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-116
0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,113
0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,-98
1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,5
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,11
1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-13
1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,61
1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-25
1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,47
1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,-43
1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,-64
